JENIS_DAGANGAN,BULAN,TAHUN,NEGERI,KAWASAN,SAIZ_SYARIKAT,KOD_DESTINASI_EKSPORT,KOD_NEGARA_ASAL,KAWASAN_EKONOMI,JUMLAH_DAGANGAN_RM,BARANGAN_UTAMA,DESTINASI_EKSPORT,NEGARA_ASAL
EKSPORT,10,2023,SELANGOR,SEMENANJUNG,SME_SMALL,CN,MY,"OTHER COUNTRIES, NES",31752.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",China,Malaysia
EKSPORT,10,2019,SELANGOR,SEMENANJUNG,LARGE,SG,MY,AFTA,82804.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Singapore,Malaysia
EKSPORT,12,2022,TERENGGANU,SEMENANJUNG,LARGE,VN,MY,AFTA,1832105.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Viet Nam,Malaysia
EKSPORT,9,2021,PULAU PINANG,SEMENANJUNG,LARGE,PH,MY,AFTA,74227.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Philippines,Malaysia
EKSPORT,7,2015,PULAU PINANG,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",7399.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Hong Kong,Malaysia
EKSPORT,10,2024,PULAU PINANG,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",9785.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Hong Kong,Malaysia
EKSPORT,7,2021,SELANGOR,SEMENANJUNG,SME_MICRO,US,MY,NAFTA,573324.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,3,2014,PERAK,SEMENANJUNG,LARGE,UG,MY,"OTHER COUNTRIES, NES",450199.75,SARUNG TANGAN GETAH,Uganda,Malaysia
EKSPORT,12,2024,JOHOR,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",15795.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Japan,Malaysia
EKSPORT,10,2017,PULAU PINANG,ZON BEBAS,LARGE,NL,MY,EU,411836.75,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.","Netherlands, Kingdom of the",Malaysia
EKSPORT,4,2014,SELANGOR,SEMENANJUNG,LARGE,BR,MY,LAIA,332651.32,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Brazil,Malaysia
EKSPORT,11,2022,PULAU PINANG,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",181660.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Hong Kong,Malaysia
EKSPORT,6,2022,SELANGOR,SEMENANJUNG,SME_MICRO,PG,MY,"OTHER COUNTRIES, NES",18830.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Papua New Guinea,Malaysia
EKSPORT,2,2023,PULAU PINANG,SEMENANJUNG,LARGE,SG,MY,AFTA,167421.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Singapore,Malaysia
EKSPORT,10,2017,PULAU PINANG,SEMENANJUNG,SME_MEDIUM,CA,MY,NAFTA,45280.0,PERABUT KAYU DAN ROTAN,Canada,Malaysia
EKSPORT,7,2016,JOHOR,SEMENANJUNG,LARGE,ID,MY,AFTA,25271.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Indonesia,Malaysia
EKSPORT,2,2015,WP KUALA LUMPUR,SEMENANJUNG,LARGE,TW,MY,"OTHER COUNTRIES, NES",74442.0,LITAR ELEKTRONIK BERSEPADU,"Taiwan, Province of China",Malaysia
EKSPORT,6,2024,PULAU PINANG,SEMENANJUNG,LARGE,PK,MY,SAARC,43132.0,MINYAK ISIRUNG KELAPA SAWIT,Pakistan,Malaysia
EKSPORT,8,2014,SELANGOR,SEMENANJUNG,LARGE,US,MY,NAFTA,107261648.83,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,12,2024,PULAU PINANG,ZON BEBAS,LARGE,JP,MY,"OTHER COUNTRIES, NES",6557.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,Japan,Malaysia
EKSPORT,1,2018,JOHOR,SEMENANJUNG,LARGE,CL,MY,LAIA,470294.0,MINYAK ISIRUNG KELAPA SAWIT,Chile,Malaysia
EKSPORT,4,2024,JOHOR,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",794666.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Japan,Malaysia
EKSPORT,3,2016,SELANGOR,SEMENANJUNG,LARGE,US,MY,NAFTA,427207.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,6,2024,JOHOR,SEMENANJUNG,SME_MEDIUM,SG,MY,AFTA,895.0,LAIN-LAIN KAYU- LAIN-LAIN,Singapore,Malaysia
EKSPORT,6,2020,KELANTAN,SEMENANJUNG,LARGE,DE,MY,EU,621653.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Germany,Malaysia
EKSPORT,9,2019,SELANGOR,ZON BEBAS,LARGE,TH,MY,AFTA,650749.75,KASUT,Thailand,Malaysia
EKSPORT,12,2020,JOHOR,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",5451.0,LITAR ELEKTRONIK BERSEPADU,China,Malaysia
EKSPORT,9,2023,SELANGOR,SEMENANJUNG,LARGE,SG,MY,AFTA,58325.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,12,2016,PULAU PINANG,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",5704.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Hong Kong,Malaysia
EKSPORT,8,2018,PULAU PINANG,SEMENANJUNG,SME_SMALL,TH,MY,AFTA,679211.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Thailand,Malaysia
EKSPORT,5,2019,PERAK,SEMENANJUNG,LARGE,US,MY,NAFTA,13082.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,United States of America,Malaysia
EKSPORT,5,2024,PULAU PINANG,SEMENANJUNG,SME_MICRO,SG,MY,AFTA,213200.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,10,2024,WP KUALA LUMPUR,SEMENANJUNG,SME_MEDIUM,SG,MY,AFTA,4541.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,8,2014,WP KUALA LUMPUR,SEMENANJUNG,SME_MICRO,HK,MY,"OTHER COUNTRIES, NES",756536.9,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Hong Kong,Malaysia
EKSPORT,10,2022,JOHOR,SEMENANJUNG,SME_MEDIUM,ID,MY,AFTA,149433.0,"KAPUR, SIMEN DAN BAHAN-BAHAN BINAAN BUATAN",Indonesia,Malaysia
EKSPORT,11,2023,JOHOR,SEMENANJUNG,LARGE,AU,MY,"OTHER COUNTRIES, NES",5241.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Australia,Malaysia
EKSPORT,12,2022,KEDAH,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",39425.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,China,Malaysia
EKSPORT,5,2023,PULAU PINANG,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",4647.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",China,Malaysia
EKSPORT,12,2021,SELANGOR,SEMENANJUNG,LARGE,SA,MY,"OTHER COUNTRIES, NES",138058.0,SARUNG TANGAN GETAH,Saudi Arabia,Malaysia
EKSPORT,5,2024,AGENT,ZON BEBAS,AGENT,AU,MY,AGENT,6552143.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Australia,Malaysia
EKSPORT,11,2024,SELANGOR,SEMENANJUNG,LARGE,ID,MY,AFTA,1801.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Indonesia,Malaysia
EKSPORT,7,2015,PERAK,SEMENANJUNG,LARGE,SG,MY,AFTA,12627.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,7,2015,SARAWAK,SARAWAK,SME_SMALL,JP,MY,"OTHER COUNTRIES, NES",341093.38,KAYU GERGAJI,Japan,Malaysia
EKSPORT,9,2015,PULAU PINANG,SEMENANJUNG,LARGE,TH,MY,AFTA,78487.0,LITAR ELEKTRONIK BERSEPADU,Thailand,Malaysia
EKSPORT,1,2018,SELANGOR,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",241518.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",China,Malaysia
EKSPORT,3,2022,PULAU PINANG,ZON BEBAS,LARGE,CA,MY,NAFTA,1523803.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Canada,Malaysia
EKSPORT,11,2018,PERAK,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",25029.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,China,Malaysia
EKSPORT,4,2014,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,10349.88,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,United States of America,Malaysia
EKSPORT,6,2022,JOHOR,SEMENANJUNG,SME_MICRO,IN,MY,SAARC,222268.0,LITAR ELEKTRONIK BERSEPADU,India,Malaysia
EKSPORT,3,2016,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,211030.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,United States of America,Malaysia
EKSPORT,9,2024,SELANGOR,SEMENANJUNG,SME_SMALL,CN,MY,"OTHER COUNTRIES, NES",3694.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",China,Malaysia
EKSPORT,3,2017,PULAU PINANG,SEMENANJUNG,LARGE,AT,MY,EU,133569.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Austria,Malaysia
EKSPORT,11,2022,PULAU PINANG,SEMENANJUNG,LARGE,SG,MY,AFTA,26314.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Singapore,Malaysia
EKSPORT,6,2017,PULAU PINANG,ZON BEBAS,LARGE,SG,MY,AFTA,1462.29,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,9,2015,JOHOR,SEMENANJUNG,LARGE,AR,MY,LAIA,483314.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Argentina,Malaysia
EKSPORT,1,2023,WP KUALA LUMPUR,SEMENANJUNG,SME_SMALL,ZA,MY,"OTHER COUNTRIES, NES",106077.0,KAYU GERGAJI,South Africa,Malaysia
EKSPORT,7,2014,PERAK,SEMENANJUNG,LARGE,GH,MY,"OTHER COUNTRIES, NES",270775.63,MINYAK ISIRUNG KELAPA SAWIT,Ghana,Malaysia
EKSPORT,9,2016,PULAU PINANG,SEMENANJUNG,LARGE,VN,MY,AFTA,60675.0,KAIN KAPAS TENUN,Viet Nam,Malaysia
EKSPORT,5,2021,JOHOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,57549.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Singapore,Malaysia
EKSPORT,4,2022,KEDAH,SEMENANJUNG,LARGE,AT,MY,EU,283006.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Austria,Malaysia
EKSPORT,1,2023,PAHANG,SEMENANJUNG,LARGE,BR,MY,LAIA,703534.0,GETAH ASLI,Brazil,Malaysia
EKSPORT,9,2022,PULAU PINANG,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",108890.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Japan,Malaysia
EKSPORT,1,2024,SELANGOR,SEMENANJUNG,LARGE,NL,MY,EU,5976305.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,"Netherlands, Kingdom of the",Malaysia
EKSPORT,10,2017,JOHOR,SEMENANJUNG,SME_MICRO,SG,MY,AFTA,463355.0,PERABUT KAYU DAN ROTAN,Singapore,Malaysia
EKSPORT,10,2023,SELANGOR,SEMENANJUNG,SME_MEDIUM,SG,MY,AFTA,155220.0,KELENGKAPAN PENDINGINAN DAN PEMANASAN & ALAT GANTI,Singapore,Malaysia
EKSPORT,8,2018,PAHANG,SEMENANJUNG,SME_SMALL,GB,MY,EU,1083396.0,LAIN-LAIN KAYU -OTHER ARTICLES OF WOOD,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,9,2023,JOHOR,SEMENANJUNG,LARGE,SG,MY,AFTA,15631.0,HASIL KELUARAN KELAPA SAWIT YANG LAIN,Singapore,Malaysia
EKSPORT,1,2014,PULAU PINANG,SEMENANJUNG,SME_MICRO,US,MY,NAFTA,2325486.07,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,United States of America,Malaysia
EKSPORT,1,2019,JOHOR,SEMENANJUNG,LARGE,AE,MY,"OTHER COUNTRIES, NES",1845242.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United Arab Emirates,Malaysia
EKSPORT,6,2021,PAHANG,SEMENANJUNG,LARGE,IN,MY,SAARC,246228.0,PAPAN GENTIAN,India,Malaysia
EKSPORT,2,2021,SELANGOR,SEMENANJUNG,SME_SMALL,CL,MY,LAIA,28886.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Chile,Malaysia
EKSPORT,10,2017,JOHOR,ZON BEBAS,SME_MICRO,SG,MY,AFTA,5118.86,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,8,2024,MELAKA,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,80.0,KASUT,Singapore,Malaysia
EKSPORT,12,2022,PULAU PINANG,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",7974139.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,China,Malaysia
EKSPORT,5,2023,PULAU PINANG,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",54760.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,China,Malaysia
EKSPORT,4,2024,JOHOR,SEMENANJUNG,LARGE,TR,MY,"OTHER COUNTRIES, NES",110618708.0,MINYAK KELAPA SAWIT,Turkiye,Malaysia
EKSPORT,9,2017,SELANGOR,SEMENANJUNG,SME_MEDIUM,TH,MY,AFTA,5737.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Thailand,Malaysia
EKSPORT,6,2022,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,1425386.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",United States of America,Malaysia
EKSPORT,11,2022,PULAU PINANG,SEMENANJUNG,LARGE,BE,MY,EU,502742.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Belgium,Malaysia
EKSPORT,1,2014,PULAU PINANG,SEMENANJUNG,LARGE,TH,MY,AFTA,2460666.76,"BATANG PIPIH, BATANG BULAT, DSB DARIPADA BESI DAN KELULI",Thailand,Malaysia
EKSPORT,10,2023,PAHANG,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,132281.0,KAYU GERGAJI,Singapore,Malaysia
EKSPORT,2,2015,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,1768555.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,United States of America,Malaysia
EKSPORT,4,2019,SARAWAK,SARAWAK,SME_MICRO,CN,MY,"OTHER COUNTRIES, NES",47122.06,HASIL KELUARAN KELAPA SAWIT YANG LAIN,China,Malaysia
EKSPORT,1,2017,KEDAH,SEMENANJUNG,LARGE,KH,MY,AFTA,17508.97,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Cambodia,Malaysia
EKSPORT,8,2016,KEDAH,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",59561.0,KAYU KUMAI,Japan,Malaysia
EKSPORT,6,2018,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,26044.0,KRISTAL PIEZO ELEKTRIK & ALAT GANTI,United States of America,Malaysia
EKSPORT,3,2024,PULAU PINANG,ZON BEBAS,LARGE,CN,MY,"OTHER COUNTRIES, NES",4259.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",China,Malaysia
EKSPORT,1,2024,SELANGOR,SEMENANJUNG,SME_MEDIUM,BH,MY,"OTHER COUNTRIES, NES",50635.0,KAYU GERGAJI,Bahrain,Malaysia
EKSPORT,12,2023,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,83973.0,LITAR ELEKTRONIK BERSEPADU,United States of America,Malaysia
EKSPORT,6,2021,SELANGOR,SEMENANJUNG,LARGE,PK,MY,SAARC,1580250.0,MINYAK KELAPA SAWIT,Pakistan,Malaysia
EKSPORT,1,2022,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,32328171.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United States of America,Malaysia
EKSPORT,6,2023,WP KUALA LUMPUR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,2500.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,9,2022,PULAU PINANG,SEMENANJUNG,LARGE,HU,MY,EU,121101.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Hungary,Malaysia
EKSPORT,10,2023,PULAU PINANG,SEMENANJUNG,LARGE,AU,MY,"OTHER COUNTRIES, NES",197834.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Australia,Malaysia
EKSPORT,6,2016,SELANGOR,SEMENANJUNG,LARGE,SG,MY,AFTA,72996.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,7,2021,SELANGOR,SEMENANJUNG,SME_MICRO,TH,MY,AFTA,47668.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Thailand,Malaysia
EKSPORT,1,2021,PULAU PINANG,SEMENANJUNG,LARGE,SG,MY,AFTA,17267.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,12,2015,SELANGOR,SEMENANJUNG,LARGE,VN,MY,AFTA,1032236.0,SARUNG TANGAN GETAH,Viet Nam,Malaysia
EKSPORT,8,2014,SABAH,SABAH,SME_MICRO,ID,MY,AFTA,1250.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Indonesia,Malaysia
EKSPORT,1,2018,SELANGOR,ZON BEBAS,SME_MICRO,PG,MY,"OTHER COUNTRIES, NES",104324.21,KASUT,Papua New Guinea,Malaysia
EKSPORT,7,2017,JOHOR,SEMENANJUNG,LARGE,CA,MY,NAFTA,194401.0,PERABUT KAYU DAN ROTAN,Canada,Malaysia
EKSPORT,2,2023,KEDAH,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",115218.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Hong Kong,Malaysia
EKSPORT,1,2018,SELANGOR,SEMENANJUNG,SME_MICRO,IN,MY,SAARC,8240.0,"INJAP DAN TIUB, FOTOSEL, DLL.",India,Malaysia
EKSPORT,3,2024,PULAU PINANG,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",3648.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Japan,Malaysia
EKSPORT,6,2016,PULAU PINANG,SEMENANJUNG,SME_SMALL,HK,MY,"OTHER COUNTRIES, NES",185394.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Hong Kong,Malaysia
EKSPORT,9,2023,PULAU PINANG,SEMENANJUNG,LARGE,DE,MY,EU,9740.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Germany,Malaysia
EKSPORT,11,2016,SELANGOR,SEMENANJUNG,LARGE,US,MY,NAFTA,1963212.0,PERABUT KAYU DAN ROTAN,United States of America,Malaysia
EKSPORT,5,2024,PULAU PINANG,SEMENANJUNG,LARGE,KR,MY,"OTHER COUNTRIES, NES",18666045.0,"TIMAH, BUKAN ALOI","Korea, Republic of",Malaysia
EKSPORT,6,2023,JOHOR,SEMENANJUNG,SME_MEDIUM,SG,MY,AFTA,5667666.0,KAYU TANGGAM,Singapore,Malaysia
EKSPORT,12,2015,SABAH,SABAH,SME_SMALL,TW,MY,"OTHER COUNTRIES, NES",1638210.57,KAYU GERGAJI,"Taiwan, Province of China",Malaysia
EKSPORT,10,2018,SELANGOR,SEMENANJUNG,LARGE,GB,MY,EU,30071.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,6,2017,PULAU PINANG,SEMENANJUNG,LARGE,TW,MY,"OTHER COUNTRIES, NES",78709.0,LITAR ELEKTRONIK BERSEPADU,"Taiwan, Province of China",Malaysia
EKSPORT,6,2022,SELANGOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,67073.0,KAYU KUMAI,Singapore,Malaysia
EKSPORT,3,2021,NEGERI SEMBILAN,SEMENANJUNG,LARGE,US,MY,NAFTA,19565431.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",United States of America,Malaysia
EKSPORT,10,2019,SELANGOR,SEMENANJUNG,LARGE,CN,MY,"OTHER COUNTRIES, NES",35755.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,China,Malaysia
EKSPORT,10,2014,JOHOR,SEMENANJUNG,LARGE,SG,MY,AFTA,130126.27,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Singapore,Malaysia
EKSPORT,6,2018,KEDAH,SEMENANJUNG,LARGE,NL,MY,EU,26173.0,ALAT GANTI DAN AKSESORI BAGI MESIN PEJABAT & KELENGKAPAN PEMPROSESAN DATA AUTOMATIK,"Netherlands, Kingdom of the",Malaysia
EKSPORT,8,2023,SELANGOR,SEMENANJUNG,LARGE,PH,MY,AFTA,15459.0,OLEOKIMIA BERASASKAN KELAPA SAWIT,Philippines,Malaysia
EKSPORT,6,2017,JOHOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,93828.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,3,2024,JOHOR,SEMENANJUNG,SME_SMALL,SG,MY,AFTA,10801.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Singapore,Malaysia
EKSPORT,6,2018,JOHOR,SEMENANJUNG,LARGE,GB,MY,EU,2143420.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,12,2019,PULAU PINANG,SEMENANJUNG,LARGE,GB,MY,EU,3924846.0,PERABUT KAYU DAN ROTAN,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,5,2016,SELANGOR,SEMENANJUNG,SME_MICRO,HK,MY,"OTHER COUNTRIES, NES",17103.0,SARUNG TANGAN GETAH,Hong Kong,Malaysia
EKSPORT,8,2020,WP KUALA LUMPUR,SEMENANJUNG,SME_MICRO,IN,MY,SAARC,46074.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,India,Malaysia
EKSPORT,12,2018,PERAK,SEMENANJUNG,SME_MICRO,JP,MY,"OTHER COUNTRIES, NES",26375.0,HASIL KELUARAN KELAPA SAWIT YANG LAIN,Japan,Malaysia
EKSPORT,8,2014,PULAU PINANG,SEMENANJUNG,LARGE,US,MY,NAFTA,5172028.33,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",United States of America,Malaysia
EKSPORT,8,2017,PULAU PINANG,ZON BEBAS,LARGE,US,MY,NAFTA,72117.08,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",United States of America,Malaysia
EKSPORT,11,2021,JOHOR,SEMENANJUNG,LARGE,PH,MY,AFTA,109890.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Philippines,Malaysia
EKSPORT,7,2024,SELANGOR,SEMENANJUNG,LARGE,AE,MY,"OTHER COUNTRIES, NES",933072.0,SARUNG TANGAN GETAH,United Arab Emirates,Malaysia
EKSPORT,3,2020,KEDAH,SEMENANJUNG,LARGE,DE,MY,EU,46178.0,"KELENGKAPAN TELEKOMUNIKASI, ALAT GANTI DAN AKSESORI",Germany,Malaysia
EKSPORT,10,2015,JOHOR,SEMENANJUNG,LARGE,SG,MY,AFTA,112980.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Singapore,Malaysia
EKSPORT,8,2021,PULAU PINANG,SEMENANJUNG,LARGE,JP,MY,"OTHER COUNTRIES, NES",49314.0,"ALAT DAN PERKAKAS IKHTISAS, SAINS DAN KAWALAN, T.S.T.L.",Japan,Malaysia
EKSPORT,12,2022,JOHOR,SEMENANJUNG,LARGE,ID,MY,AFTA,7117.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,Indonesia,Malaysia
EKSPORT,8,2024,JOHOR,SEMENANJUNG,LARGE,KR,MY,"OTHER COUNTRIES, NES",606398.0,MINYAK KELAPA SAWIT,"Korea, Republic of",Malaysia
EKSPORT,6,2017,JOHOR,SEMENANJUNG,LARGE,CA,MY,NAFTA,157455.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Canada,Malaysia
EKSPORT,9,2018,PULAU PINANG,SEMENANJUNG,LARGE,HK,MY,"OTHER COUNTRIES, NES",76650.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,Hong Kong,Malaysia
EKSPORT,7,2015,JOHOR,SEMENANJUNG,LARGE,VN,MY,AFTA,44062.0,PERKAKAS LITAR ELEKTRIK & ALAT GANTI,Viet Nam,Malaysia
EKSPORT,11,2018,JOHOR,SEMENANJUNG,SME_SMALL,SN,MY,"OTHER COUNTRIES, NES",4804366.0,MINYAK KELAPA SAWIT,Senegal,Malaysia
EKSPORT,11,2016,SELANGOR,SEMENANJUNG,SME_MEDIUM,GB,MY,EU,84585.0,PERABUT KAYU DAN ROTAN,United Kingdom of Great Britain and Northern Ireland,Malaysia
EKSPORT,5,2020,KEDAH,SEMENANJUNG,LARGE,NL,MY,EU,980152.0,BARANGAN ELEKTRIK DAN ELEKTRONIK YANG LAIN,"Netherlands, Kingdom of the",Malaysia
EKSPORT,9,2024,SELANGOR,SEMENANJUNG,LARGE,NZ,MY,"OTHER COUNTRIES, NES",1210.0,PAKAIAN DAN SEGALA KELENGKAPAN PAKAIAN TERPILIH,New Zealand,Malaysia
